Type,Colour,Brand,Img name
Hoodie,Grey,Unknown,HD_101888203_01.jpg
Trenchcoat,Black,Tommy Hilfiger,HD_101888204_01.jpg
Long dress,Black,Planet,HD_101888206_01.jpg
Jacket,Red,FatFace,HD_101888208_01.jpg
Trousers,Black,Next,HD_101888209_01.jpg
Cardigan,Black,Zara,HD_101888210_01.jpg
Strapless dress,Green,Unknown,HD_101888250_01.jpg
Casual jacket / coat,Beige,Unknown,HD_101888254_01.jpg
Knee length dress,Green,Minuet,HD_101888258_01.jpg
Jumper,Beige,COS,HD_101888260_01.jpg
Jacket,Pink,Roman,HD_101888273_01.jpg
Short sleeved T-shirt,Black,Unknown,HD_101888274_01.jpg
Jacket,Green,Hollister,HD_101888293_01.jpg
Smart jacket / coat,Grey,Next,HD_101888300_01.jpg
Long dress,Blue,Unknown,HD_101888315_01.jpg
Casual jacket / coat,Blue,Unknown,HD_101888325_01.jpg
Blouse,Cream,Karen Millen,HD_101888329_01.jpg
Vest,Black,Unknown,HD_101888331_01.jpg
Polo shirt,Black,Unknown,HD_101888342_01.jpg
Cardigan,Grey,Unknown,HD_101888344_01.jpg
Casual jacket / coat,Beige,Country Casuals,HD_101888355_01.jpg
Long sleeved shirt,Green,Superdry,HD_101888367_01.jpg
Long sleeved shirt,Red,Jack Wills,HD_101888369_01.jpg
Trousers,Green,Per Una,HD_101888372_01.jpg
Long sleeved shirt,Blue,Zara,HD_101888375_01.jpg
Jeans,Blue,Levi's,HD_101888377_01.jpg
Dress,Pink,Unknown,HD_101888382_01.jpg
Jumpsuit,Black,TU,HD_101888384_01.jpg
Jeans,Blue,Jack Wills,HD_101888394_01.jpg
Calf length skirt,Purple,Next,HD_101888402_01.jpg
Mini dress,Grey,Unknown,HD_101888405_01.jpg
Jacket,Beige,Unknown,HD_101888410_01.jpg
Dress,Black,Topshop,HD_101888412_01.jpg
Mini dress,Black,French Connection,HD_101888413_01.jpg
Jacket,Black,Unknown,HD_101888418_01.jpg
Sleeveless top,White,Unknown,HD_101888419_01.jpg
T-shirt,Black,Unknown,HD_101888421_01.jpg
Jeans,Black,Levi's,HD_101888428_01.jpg
Casual jacket / coat,Beige,Unknown,HD_101888441_01.jpg
Mini dress,Red,Unknown,HD_101888444_01.jpg
Cardigan,Black,Coast,HD_101888472_01.jpg
Trousers,Brown,Armani,HD_101888473_01.jpg
Smart jacket / coat,Green,Country Casuals,HD_101888476_01.jpg
Sweatshirt,Blue,Ted Baker,HD_101888479_01.jpg
Smart jacket / coat,Pink,Unknown,HD_101888480_01.jpg
Bomber jacket,Black,Diesel,HD_101888578_01.jpg
Trousers,Grey,Unknown,HD_101888586_01.jpg
Sweater,Red,Unknown,HD_101888599_01.jpg
Blouse,Blue,Ralph Lauren,HD_101888604_01.jpg
Short sleeved shirt,Cream,Karen Millen,HD_101888605_01.jpg
Long sleeved shirt,Pink,Ralph Lauren,HD_101888651_01.jpg
Short sleeved shirt,Red,Wallis,HD_101888667_01.jpg
Long sleeved shirt,Brown,Unknown,HD_101888673_01.jpg
Jacket,Blue,Unknown,HD_101888688_01.jpg
Casual jacket / coat,Black,Unknown,HD_101888701_01.jpg
Trousers,Beige,Atmosphere,HD_101888708_01.jpg
Trousers,White,Unknown,HD_101888717_01.jpg
Casual jacket / coat,Red,BHS,HD_101888730_01.jpg
Knee length skirt,Blue,Boden,HD_101888734_01.jpg
Full length dress,Black,Unknown,HD_101888736_01.jpg
Casual jacket / coat,Beige,Unknown,HD_101888740_01.jpg
Jacket,Green,Unknown,HD_101888745_01.jpg
Hoodie,Red,F&F,HD_101888749_01.jpg
Casual jacket / coat,Beige,Unknown,HD_101888754_01.jpg
Jeans,Black,Calvin Klein,HD_101888789_01.jpg
Jacket,Black,All Saints,HD_101888802_01.jpg
Jacket,Black,Charles Tyrwhitt,HD_101888819_01.jpg
Long dress,Cream,Unknown,HD_101888821_01.jpg
Smart jacket / coat,Grey,Minuet,HD_101888830_01.jpg
Pencil skirt,Black,L.K. Bennett,HD_101888836_01.jpg
Long skirt,Brown,Kaliko,HD_101888838_01.jpg
Pencil skirt,Green,Benetton,HD_101888845_01.jpg
Skirt,Brown,Phase Eight,HD_101888858_01.jpg
Sweater,Black,Unknown,HD_101888862_01.jpg
Mini skirt,Beige,Zara,HD_101888876_01.jpg
Smart jacket / coat,Grey,Unknown,HD_101888926_01.jpg
Smart jacket / coat,Cream,Gerry Weber,HD_101888944_01.jpg
Jacket,Pink,Hobbs,HD_101888946_01.jpg
Knee length dress,Black,Unknown,HD_101888947_01.jpg
Mini dress,Black,Unknown,HD_101888950_01.jpg
Cocktail dress,Black,Laura Ashley,HD_200000030_01.jpg
Jacket,Purple,Unknown,HD_200000036_01.jpg
Jacket,Grey,Unknown,HD_200000041_01.jpg
Casual jacket / coat,Brown,Aquascutum,HD_200000043_01.jpg
Jacket,Brown,Unknown,HD_200000046_01.jpg
Long dress,Yellow,Unknown,HD_200000064_01.jpg
Jacket,Red,Unknown,HD_200000067_01.jpg
Knee length dress,Blue,ASOS,HD_200000068_01.jpg
Smart jacket / coat,Brown,Unknown,HD_200000074_01.jpg
Knee length dress,Beige,Jaeger,HD_200000087_01.jpg
Knee length dress,Black,Unknown,HD_200000105_01.jpg
Full length dress,Green,Laura Ashley,HD_200000107_01.jpg
Knee length skirt,Black,Betty Jackson,HD_200000110_01.jpg
Jumper,Brown,Unknown,HD_200000122_01.jpg
Dress,Black,Unknown,HD_200000152_01.jpg
Strapless dress,Purple,Debut,HD_200000163_01.jpg
Knee length skirt,Black,BHS,HD_200000168_01.jpg
Knee length dress,Green,Jaeger,HD_200000174_01.jpg
Mini skirt,Blue,Hollister,HD_200000182_01.jpg
Evening dress,Blue,Unknown,HD_200000184_01.jpg
Trousers,Cream,Unknown,HD_200000187_01.jpg
Evening dress,Blue,ASOS,HD_200000207_01.jpg
Evening dress,Blue,ASOS,HD_200000212_01.jpg
Dress,Black,Unknown,HD_200000275_01.jpg
Knee length dress,Black,Unknown,HD_200000304_01.jpg
Mini dress,Beige,Unknown,HD_200000326_01.jpg
Knee length dress,Blue,Unknown,HD_200000334_01.jpg
Cocktail dress,Red,Unknown,HD_200000361_01.jpg
Jumper,Blue,Unknown,HD_200000366_01.jpg
Knee length dress,Green,Debut,HD_200000388_01.jpg
Sleeveless,Purple,Unknown,HD_200000480_01.jpg
Jacket,Blue,Unknown,HD_200000510_01.jpg
Jacket,Green,Unknown,HD_200000523_01.jpg
Coat,Black,Unknown,HD_200000540_01.jpg
Jacket,Blue,Barbour,HD_200000551_01.jpg
Jacket,Black,Barbour,HD_200000558_01.jpg
Knee length dress,Cream,Debut,HD_200000568_01.jpg
Dress,Metallics,Watters & Watters,HD_200000603_01.jpg
Cocktail dress,Grey,French Connection,HD_200000609_01.jpg
Dress,Yellow,Unknown,HD_200000656_01.jpg
Mini dress,Cream,Unknown,HD_200000659_01.jpg
Coat,Grey,Unknown,HD_200000661_01.jpg
Short,Grey,Unknown,HD_200000693_01.jpg
Dress,Brown,Reiss,HD_200000710_01.jpg
Dress,Cream,Reiss,HD_200000776_01.jpg
Shirt,Cream,Unknown,HD_200000779_01.jpg
Jacket,Black,Barbour,HD_200000794_01.jpg
Jacket,Blue,Viyella,HD_200000807_01.jpg
Gilet,Red,Lakeland,HD_200000822_01.jpg
Dress,Grey,Ted Baker,HD_200000829_01.jpg
Trousers,Cream,Banana Republic,HD_200000844_01.jpg
Cropped trousers,Metallics,Ted Baker,HD_200000852_01.jpg
Trousers,Blue,Betty Jackson,HD_200000872_01.jpg
Knee length dress,Black,Unknown,HD_200000875_01.jpg
Skirt,Black,Armani,HD_200000880_01.jpg
Dress,Black,Monsoon,HD_200000883_01.jpg
Dress,Black,Unknown,HD_200000904_01.jpg
Knee length dress,Black,Unknown,HD_200000920_01.jpg
Short,Black,Unknown,HD_200000928_01.jpg
Shirt,White,Uniqlo,HD_200000938_01.jpg
Jeans,Blue,Hollister,HD_200000995_01.jpg
Jacket,Black,Zara,HD_200000996_01.jpg
Long sleeved shirt,White,Unknown,HD_200000999_01.jpg
Sleeveless,Red,Boden,HD_200001014_01.jpg
Jacket,Grey,Unknown,HD_200001035_01.jpg
Jacket,Grey,Marks & Spencer,HD_200001039_01.jpg
Jacket,Grey,Marks & Spencer,HD_200001043_01.jpg
Jacket,Brown,Unknown,HD_200001052_01.jpg
Bomber jacket,Black,Next,HD_200001059_01.jpg
Knee length dress,Grey,Debut,HD_200001085_01.jpg
Evening dress,Blue,Unknown,HD_200001090_01.jpg
Mini dress,Metallics,French Connection,HD_200001096_01.jpg
Smart jacket / coat,Grey,Jigsaw,HD_200001105_01.jpg
Skirt,Pink,Unknown,HD_200001106_01.jpg
Knee length dress,Pink,Unknown,HD_200001124_01.jpg
Knee length dress,Purple,Boden,HD_200001132_01.jpg
Dress,Black,Ralph Lauren,HD_200001134_01.jpg
Short,Red,Max Mara,HD_200001135_01.jpg
Strapless dress,Blue,Jack Wills,HD_200001141_01.jpg
Calf length dress,Green,ASOS,HD_200001152_01.jpg
Dress,Purple,Unknown,HD_200001166_01.jpg
Cardigan,Beige,Unknown,HD_200001168_01.jpg
Smart jacket / coat,Black,Unknown,HD_200001180_01.jpg
Jeans,Blue,Unknown,HD_200001231_01.jpg
Smart jacket / coat,Cream,Hobbs,HD_200001257_01.jpg
Evening dress,Pink,Unknown,HD_200001270_01.jpg
Top,Purple,Unknown,HD_200001313_01.jpg
Jacket,Pink,Planet,HD_200001332_01.jpg
Top,Red,DKNY,HD_200001364_01.jpg
Short,Blue,Unknown,HD_200001371_01.jpg
Top,Green,Boden,HD_200001373_01.jpg
Dress,Purple,Laura Ashley,HD_200001391_01.jpg
Casual jacket / coat,Blue,Unknown,HD_200001414_01.jpg
Casual jacket / coat,Brown,John Rocha,HD_200001445_01.jpg
Jumper,Cream,Whistles,HD_200001452_01.jpg
Top,White,Phase Eight,HD_200001459_01.jpg
Casual jacket / coat,Pink,Unknown,HD_200001461_01.jpg
Dress,White,Karen Millen,HD_200001506_01.jpg
Dress,Blue,Reiss,HD_200001520_01.jpg
Dress,Grey,Unknown,HD_200001525_01.jpg
Smart jacket / coat,Red,Unknown,HD_200001600_01.jpg
Casual jacket / coat,Brown,Viyella,HD_200001609_01.jpg
Jacket,Blue,Unknown,HD_200001631_01.jpg
Short,Blue,Unknown,HD_200001637_01.jpg
Smart jacket / coat,Green,Unknown,HD_200001642_01.jpg
Casual jacket / coat,Black,Reiss,HD_200001646_01.jpg
Smart jacket / coat,Brown,Laura Ashley,HD_200001656_01.jpg
Pencil skirt,Black,French Connection,HD_200001680_01.jpg
Skirt,Cream,Laura Ashley,HD_200001685_01.jpg
Vest,Blue,Paul Costelloe,HD_200001715_01.jpg
Cardigan,Blue,Max Mara,HD_200001749_01.jpg
Dress,Brown,Hobbs,HD_200001756_01.jpg
Jeans,Grey,Pierre Cardin,HD_200001768_01.jpg
Jumper,Blue,Unknown,HD_200001795_01.jpg
Jacket,Grey,Laura Ashley,HD_200001812_01.jpg
Long skirt,Purple,Unknown,HD_200001827_01.jpg
Skirt,Pink,Unknown,HD_200001837_01.jpg
Skirt,Purple,Unknown,HD_200001838_01.jpg
Smart jacket / coat,Black,Armani,HD_200001840_01.jpg
Jacket,Blue,Unknown,HD_200001847_01.jpg
Top,Black,Ralph Lauren,HD_200001882_01.jpg
Cardigan,Pink,Lands' End,HD_200001895_01.jpg
Jacket,Grey,Versace,HD_200001898_01.jpg
Skirt,Pink,Whistles,HD_200001901_01.jpg
Cardigan,Pink,Lands' End,HD_200001903_01.jpg
Cardigan,Pink,Lands' End,HD_200001904_01.jpg
Cardigan,Pink,Lands' End,HD_200001905_01.jpg
Cardigan,Pink,Lands' End,HD_200001908_01.jpg
Cardigan,Pink,Lands' End,HD_200001909_01.jpg
Cardigan,Pink,Lands' End,HD_200001911_01.jpg
Cardigan,Pink,Lands' End,HD_200001913_01.jpg
Cardigan,Pink,Lands' End,HD_200001915_01.jpg
Cardigan,Pink,Lands' End,HD_200001916_01.jpg
Shirt,Brown,Unknown,HD_200001927_01.jpg
Dress,Brown,Hugo Boss,HD_200001935_01.jpg
Evening dress,Black,Unknown,HD_200001951_01.jpg
Skirt,Black,Unknown,HD_200001971_01.jpg
Jeans,Blue,Jaeger,HD_200001977_01.jpg
Trousers,Blue,Aquascutum,HD_200001992_01.jpg
Shirt,Green,St Michael,HD_200002000_01.jpg
Pencil skirt,Black,Yves Saint Laurent,HD_200002002_01.jpg
Coat,Grey,Unknown,HD_200002004_01.jpg
Skirt,Black,Joseph,HD_200002005_01.jpg
Trousers,Brown,Unknown,HD_200002007_01.jpg
Trousers,Black,Hobbs,HD_200002021_01.jpg
Skirt,Black,Prada,HD_200002023_01.jpg
Smart jacket / coat,Grey,Unknown,HD_200002028_01.jpg
Jeans,Black,Unknown,HD_200002036_01.jpg
Smart jacket / coat,Grey,Unknown,HD_200002045_01.jpg
Cropped trousers,Black,Whistles,HD_200002055_01.jpg
Coat,Green,Unknown,HD_200002071_01.jpg
Trousers,Black,Whistles,HD_200002072_01.jpg
Skirt,Black,St Michael,HD_200002108_01.jpg
Smart jacket / coat,Blue,ASOS,HD_200002152_01.jpg
Trousers,Brown,Fenn Wright Manson,HD_200002172_01.jpg
Cropped trousers,Black,Ted Baker,HD_200002201_01.jpg
Jacket,Green,Unknown,HD_200002208_01.jpg
Jeans,Blue,ASOS,HD_200002219_01.jpg
Jeans,Blue,Whistles,HD_200002225_01.jpg
T-Shirt,Blue,Unknown,HD_200002235_01.jpg
Jacket,Black,Unknown,HD_200002237_01.jpg
Full length dress,Black,Unknown,HD_200002238_01.jpg
Short,Purple,Unknown,HD_200002240_01.jpg
Short,Cream,Unknown,HD_200002244_01.jpg
Short,Red,Unknown,HD_200002245_01.jpg
Short,Blue,Unknown,HD_200002246_01.jpg
Evening dress,Purple,Coast,HD_200002248_01.jpg
Dress,Metallics,ASOS,HD_200002252_01.jpg
Blazer,Grey,Unknown,HD_200002255_01.jpg
Jacket,Grey,Unknown,HD_200002259_01.jpg
Strapless dress,Black,Lipsy,HD_200002261_01.jpg
Jacket,Brown,Roman,HD_200002274_01.jpg
Knee length dress,Blue,Unknown,HD_200002277_01.jpg
Waistcoat,Brown,Unknown,HD_200002288_01.jpg
Coat,Cream,Unknown,HD_200002292_01.jpg
Top,Black,Autograph,HD_200002314_01.jpg
Cardigan,Pink,Nicole Farhi,HD_200002319_01.jpg
Top,Blue,Boden,HD_200002322_01.jpg
Top,Green,J. Crew,HD_200002327_01.jpg
Top,Blue,Uniqlo,HD_200002334_01.jpg
Top,Blue,Unknown,HD_200002351_01.jpg
T-Shirt,Green,Next,HD_200002357_01.jpg
Knee length dress,Pink,Unknown,HD_200002363_01.jpg
Strapless dress,Yellow,Unknown,HD_200002369_01.jpg
Calf length skirt,Blue,Unknown,HD_200002381_01.jpg
Smock top,Blue,Unknown,HD_200002389_01.jpg
Long sleeved shirt,Yellow,Hollister,HD_200002394_01.jpg
Long sleeved shirt,Blue,Unknown,HD_200002395_01.jpg
Long dress,Black,Laura Ashley,HD_200002405_01.jpg
Sleeveless,Purple,Precis,HD_200002447_01.jpg
Skirt,Brown,Reiss,HD_200002450_01.jpg
Coat,Red,Unknown,HD_200002457_01.jpg
Knee length dress,Pink,Little Mistress,HD_200002469_01.jpg
Smart jacket / coat,White,Unknown,HD_200002476_01.jpg
Smart jacket / coat,Black,Unknown,HD_200002483_01.jpg
Jacket,Black,Hobbs,HD_200002513_01.jpg
Blazer,Red,L.K. Bennett,HD_200002521_01.jpg
Jeans,Blue,Levi's,HD_200002603_01.jpg
Long sleeved shirt,Yellow,Unknown,HD_200002606_01.jpg
Smart jacket / coat,Grey,Unknown,HD_200002618_01.jpg
Pencil skirt,Grey,Jasper Conran,HD_200002626_01.jpg
Dress,White,Unknown,HD_200002629_01.jpg
Skirt,Blue,Planet,HD_200002642_01.jpg
Vest,Metallics,Laura Ashley,HD_200002686_01.jpg
T-Shirt,Black,Unknown,HD_200002689_01.jpg
Smock top,White,Laura Ashley,HD_200002690_01.jpg
Jacket,Red,Unknown,HD_200002693_01.jpg
Blazer,Black,Unknown,HD_200002717_01.jpg
Jacket,Cream,Unknown,HD_200002722_01.jpg
Dress,Black,Unknown,HD_200002814_01.jpg
Dress,Blue,Unknown,HD_200002818_01.jpg
Jacket,Black,Unknown,HD_200002824_01.jpg
Jumper,Green,Unknown,HD_200002896_01.jpg
Jacket,Black,Unknown,HD_200002913_01.jpg
Sweater,Purple,Ted Baker,HD_200002925_01.jpg
Jacket,Blue,Unknown,HD_200002942_01.jpg
Jacket,Black,Unknown,HD_200002949_01.jpg
Jacket,Brown,Unknown,HD_200002962_01.jpg
Sleeveless,Green,Unknown,HD_200002966_01.jpg
Trousers,Black,Unknown,HD_200002974_01.jpg
Jacket,Black,Unknown,HD_200003011_01.jpg
Jacket,Blue,Aquascutum,HD_200003013_01.jpg
Long skirt,Black,Laura Ashley,HD_200003017_01.jpg
Shirt,Blue,St Michael,HD_200003018_01.jpg
Short,Red,St Michael,HD_200003020_01.jpg
Shirt,Blue,St Michael,HD_200003021_01.jpg
Coat,Green,Burberry,HD_200003036_01.jpg
Skirt,Pink,Unknown,HD_200003046_01.jpg
Dress,Black,Mango,HD_200003063_01.jpg
Blazer,Black,Jaeger,HD_200003082_01.jpg
Jumper,Blue,DKNY,HD_200003083_01.jpg
Dress,Red,Unknown,HD_200003086_01.jpg
Jeans,Blue,Tommy Hilfiger,HD_200003094_01.jpg
Top,Purple,Karen Millen,HD_200003125_01.jpg
Short sleeved shirt,Pink,Ralph Lauren,HD_200003235_01.jpg
Knee length dress,Grey,Next,HD_200003281_01.jpg
Blazer,Brown,Jaeger,HD_200003396_01.jpg
Evening dress,Pink,Coast,HD_200003414_01.jpg
Mini dress,Purple,Boden,HD_200003459_01.jpg
Smart jacket / coat,Beige,Zara,HD_200003540_01.jpg
Skirt,Black,Unknown,HD_200003563_01.jpg
Skirt,Pink,Unknown,HD_200003569_01.jpg
Knee length dress,Red,ASOS,HD_200003570_01.jpg
Skirt suit,Yellow,Unknown,HD_200003578_01.jpg
Smart jacket / coat,Brown,Lands' End,HD_200003581_01.jpg
Jumper,Brown,Dolce & Gabbana,HD_200003585_01.jpg
Jacket,Blue,Burberry,HD_200003610_01.jpg
Blouse,Beige,Next,HD_200003619_01.jpg
Pencil skirt,Grey,Linea,HD_200003675_01.jpg
Casual jacket / coat,Brown,Unknown,HD_200003683_01.jpg
Mini skirt,Blue,Ted Baker,HD_200003695_01.jpg
Smart jacket / coat,Grey,Atmosphere,HD_200003697_01.jpg
Smart jacket / coat,Grey,Unknown,HD_200003714_01.jpg
Jeans,Black,Unknown,HD_200003721_01.jpg
Dress,Beige,Unknown,HD_200003755_01.jpg
Sleeveless,Black,Zara,HD_200003758_01.jpg
Cocktail dress,Purple,French Connection,HD_200003765_01.jpg
Casual jacket / coat,Blue,Unknown,HD_200003796_01.jpg
Short sleeved shirt,Brown,Autograph,HD_200003797_01.jpg
Jacket,Blue,Barbour,HD_200003798_01.jpg
Dress,Blue,Unknown,HD_200003807_01.jpg
Smart jacket / coat,Blue,Eastex,HD_200003811_01.jpg
Skirt,Black,Laura Ashley,HD_200003821_01.jpg
Blazer,Pink,ASOS,HD_200003834_01.jpg
Blazer,Blue,ASOS,HD_200003860_01.jpg
Dress,Cream,Little Mistress,HD_200003902_01.jpg
Knee length skirt,Cream,Unknown,HD_200003907_01.jpg
Knee length skirt,Brown,Karen Millen,HD_200003918_01.jpg
Dress,Pink,Missguided,HD_200003963_01.jpg
Mini skirt,Black,Zara,HD_200003964_01.jpg
Calf length skirt,Blue,Laura Ashley,HD_200003969_01.jpg
Dress,Purple,Unknown,HD_200003976_01.jpg
Mini skirt,Cream,Joules,HD_200003978_01.jpg
Mini dress,Pink,Unknown,HD_200004033_01.jpg
Mini dress,Cream,Unknown,HD_200004038_01.jpg
Strapless dress,Pink,Frank Usher,HD_200004056_01.jpg
Evening dress,Cream,Unknown,HD_200004084_01.jpg
Long sleeved shirt,Blue,Massimo Dutti,HD_200004104_01.jpg
Dress,Black,Unknown,HD_200004105_01.jpg
Vest,Purple,Karen Millen,HD_200004106_01.jpg
Top,Black,Unknown,HD_200004123_01.jpg
Vest,Blue,Unknown,HD_200004169_01.jpg
Cocktail dress,Purple,F&F,HD_200004230_01.jpg
Knee length dress,Blue,Unknown,HD_200004268_01.jpg
Blouse,Yellow,Unknown,HD_200004308_01.jpg
Coat,Grey,Unknown,HD_200004329_01.jpg
Casual jacket / coat,Purple,Monsoon,HD_200004336_01.jpg
Calf length dress,Grey,Whistles,HD_200004343_01.jpg
Coat,Grey,Unknown,HD_200004392_01.jpg
Skirt suit,Pink,Eastex,HD_200004396_01.jpg
Coat,Beige,Next,HD_200004404_01.jpg
Coat,Purple,Per Una,HD_200004411_01.jpg
Knee length dress,Pink,Calvin Klein,HD_200004426_01.jpg
Dress,Green,Unknown,HD_200004438_01.jpg
Dress,Brown,Unknown,HD_200004443_01.jpg
Coat,Brown,Eastex,HD_200004462_01.jpg
Coat,Brown,Unknown,HD_200004514_01.jpg
Dress,Metallics,Unknown,HD_200004523_01.jpg
Pants,Blue,Diesel,HD_200004528_01.jpg
Jacket,Red,Unknown,HD_200004539_01.jpg
Skirt,Black,Boohoo,HD_200004557_01.jpg
Coat,Brown,Unknown,HD_200004582_01.jpg
Raincoat,Black,Laura Ashley,HD_200004587_01.jpg
Smart jacket / coat,Pink,Laura Ashley,HD_200004595_01.jpg
Casual jacket / coat,Blue,Uniqlo,HD_200004604_01.jpg
Trousers,Blue,Lipsy,HD_200004758_01.jpg
Smart jacket / coat,Grey,Karen Millen,HD_200004864_01.jpg
Smart jacket / coat,Blue,Hobbs,HD_200004872_01.jpg
Casual jacket / coat,Blue,Zara,HD_200004889_01.jpg
Short,Blue,Unknown,HD_200004899_01.jpg
Smart jacket / coat,Pink,Unknown,HD_200004909_01.jpg
Calf length dress,Red,Unknown,HD_200004910_01.jpg
Smart jacket / coat,Grey,Laura Ashley,HD_200004916_01.jpg
Smart jacket / coat,Brown,Planet,HD_200004931_01.jpg
Casual jacket / coat,Brown,Unknown,HD_200004945_01.jpg
Dress,Green,Per Una,HD_200004960_01.jpg
Coat,Black,Unknown,HD_200004982_01.jpg
Trousers,Red,Mango,HD_200004983_01.jpg
Long skirt,Blue,Laura Ashley,HD_200004987_01.jpg
Coat,Beige,Unknown,HD_200004992_01.jpg
Blazer,Green,Frank Usher,HD_200004999_01.jpg
Knee length dress,Blue,Unknown,HD_200005003_01.jpg
Jeans,Blue,Unknown,HD_200005018_01.jpg
Smart jacket / coat,Blue,Unknown,HD_200005037_01.jpg
Casual jacket / coat,Green,River Island,HD_200005055_01.jpg
Knee length skirt,Blue,Per Una,HD_200005087_01.jpg
Jacket,Black,Burberry,HD_200005093_01.jpg
Cocktail dress,Pink,Unknown,HD_200005123_01.jpg
Jacket,Grey,Unknown,HD_200005133_01.jpg
Knee length dress,Brown,Unknown,HD_200005162_01.jpg
Pencil skirt,Black,Jane Norman,HD_200005169_01.jpg
Jacket,Black,Unknown,HD_200005199_01.jpg
Jumper,Green,Ralph Lauren,HD_200005231_01.jpg
Jacket,Grey,Unknown,HD_200005245_01.jpg
Coat,Brown,Unknown,HD_200005246_01.jpg
Jeans,Black,Levi's,HD_200005249_01.jpg
Jacket,Black,Laura Ashley,HD_200005255_01.jpg
Knee length skirt,Blue,Unknown,HD_200005256_01.jpg
Jeans,Blue,Autograph,HD_200005267_01.jpg
Smart jacket / coat,Grey,Hobbs,HD_200005269_01.jpg
Smart jacket / coat,Green,Karen Millen,HD_200005270_01.jpg
Cocktail dress,Black,Unknown,HD_200005278_01.jpg
Dress,Black,Unknown,HD_200005292_01.jpg
Jumper,Grey,ASOS,HD_200005320_01.jpg
Sweater,Blue,Regatta,HD_200005326_01.jpg
Smart jacket / coat,Cream,Jacques Vert,HD_200005328_01.jpg
Jumper,Blue,Unknown,HD_200005329_01.jpg
Casual jacket / coat,Black,Monsoon,HD_200005369_01.jpg
Jeans,Black,Massimo Dutti,HD_200005382_01.jpg
Smart jacket / coat,Grey,Linea,HD_200005415_01.jpg
Smart jacket / coat,Black,Next,HD_200005416_01.jpg
Smart jacket / coat,Blue,Jacques Vert,HD_200005423_01.jpg
Coat,Black,Unknown,HD_200005444_01.jpg
Long skirt,Grey,Laura Ashley,HD_200005478_01.jpg
Skirt,Pink,Unknown,HD_200005506_01.jpg
Knee length skirt,Cream,Laura Ashley,HD_200005532_01.jpg
Raincoat,Cream,Regatta,HD_200005535_01.jpg
Skirt,Brown,L.K. Bennett,HD_200005543_01.jpg
Knee length skirt,Purple,Jacques Vert,HD_200005550_01.jpg
Jacket,Black,Armani,HD_200005551_01.jpg
Short,Black,Zara,HD_200005602_01.jpg
Long dress,Black,Unknown,HD_200005606_01.jpg
Sleeveless,Cream,Little Mistress,HD_200005608_01.jpg
Knee length dress,Purple,Unknown,HD_200005623_01.jpg
Casual jacket / coat,Cream,Unknown,HD_200005664_01.jpg
Knee length dress,Pink,Unknown,HD_200005666_01.jpg
Knee length dress,Black,Debenhams,HD_200005668_01.jpg
Knee length dress,Metallics,Unknown,HD_200005673_01.jpg
Smart jacket / coat,Grey,Aquascutum,HD_200005689_01.jpg
Smart jacket / coat,Grey,Reiss,HD_200005714_01.jpg
Jeans,Yellow,Unknown,HD_200005730_01.jpg
Trousers,Brown,St Michael,HD_200005744_01.jpg
Shirt,Purple,St Michael,HD_200005746_01.jpg
Short sleeved shirt,Green,Monsoon,HD_200005748_01.jpg
Smart jacket / coat,Grey,Karen Millen,HD_200005760_01.jpg
T-Shirt,Green,Unknown,HD_200005798_01.jpg
Long sleeved shirt,Grey,Uniqlo,HD_200005809_01.jpg
Mini skirt,Red,Watters & Watters,HD_200005820_01.jpg
Knee length skirt,Purple,Unknown,HD_200005836_01.jpg
Jacket,Brown,Unknown,HD_200005837_01.jpg
Smart jacket / coat,Brown,Massimo Dutti,HD_200005838_01.jpg
Knee length skirt,Black,Hobbs,HD_200005841_01.jpg
Calf length skirt,Black,Unknown,HD_200005856_01.jpg
Calf length skirt,Green,Jigsaw,HD_200005866_01.jpg
Calf length skirt,Purple,Hobbs,HD_200005884_01.jpg
Cardigan,Blue,Unknown,HD_200005930_01.jpg
Jacket,Blue,French Connection,HD_200005949_01.jpg
Jacket,Grey,Pierre Cardin,HD_200005951_01.jpg
Jacket,Grey,Unknown,HD_200005954_01.jpg
Jacket,Brown,Unknown,HD_200005964_01.jpg
Trousers,Blue,Ralph Lauren,HD_200005968_01.jpg
Raincoat,Grey,Unknown,HD_200005976_01.jpg
Mini dress,Black,Versace,HD_200005979_01.jpg
Casual jacket / coat,Brown,Unknown,HD_200005995_01.jpg
Raincoat,Grey,Unknown,HD_200006007_01.jpg
Pencil skirt,Grey,Unknown,HD_200006013_01.jpg
Casual jacket / coat,Black,Unknown,HD_200006050_01.jpg
Sleeveless,Blue,Unknown,HD_200006068_01.jpg
Knee length dress,Blue,Ralph Lauren,HD_200006084_01.jpg
Calf length dress,Pink,Unknown,HD_200006133_01.jpg
Calf length dress,Purple,Unknown,HD_200006135_01.jpg
Cocktail dress,Metallics,Next,HD_200006162_01.jpg
Short,Black,Unknown,HD_200006167_01.jpg
Knee length dress,Black,Autograph,HD_200006193_01.jpg
Trousers,Grey,Ted Baker,HD_200006253_01.jpg
Blazer,Brown,Planet,HD_200006277_01.jpg
Short sleeved shirt,Blue,Armani,HD_200006279_01.jpg
Overcoat,Blue,Unknown,HD_200006289_01.jpg
Blazer,Grey,Unknown,HD_200006291_01.jpg
